@relation movies
@attribute att_avis STRING
@attribute att_thought {-1,1}
@data
'aftertheunexpectedaccidentthatkilledaninexperiencedclimbermichellejoynereightmonthshaspassedtherockymountainrescuereceiveadistresscallsetbyabrilliantterroristmastermindericquaienjohnlithgowquaienhaslostthreelargecasesthathasmillionsofdollarsinsidetwoexperiencedclimberswalkersylvesterstalloneandtuckermichealrookerandahelicopterpilotjanineturneraretotherescuebuttheyaresetbyatrapbyquaienandhismennowthetwoclimbersandpilotareforcedtoplayadeadlygameofhideandseekwhilequaienistryingtofindthemillionsofdollarsandhekidnappedtuckertofindthemoneyoncetuckerfindsthemoneytuckerwillbedeadagainstexplosivefirepowerbittercoldanddizzyingheightswalkermustoutwitquaienforsurvivaldirectedbyrennyharlindrivenmindhuntersanightmareonelmstreetthedreammastermadeanentertainingnonstopactionpicturethisfilmisaspectacularexcitingvisuallyexcitingactionpicturewithplentyofdarkhumouraswellthiswasoneofthebiggesthitsofthisisoneofharlinsbestfilmlithgowisaterrificentertainingvillainstallonecertainlymadeanshortcomebackofthissharpthrillerthisisprobablyharlinsbestworkasafilmmakerdvdhasansharpanamorphicwidescreentransferandanterrificdolbydigitalsurroundsounddvdhasanrunningcommentarytrackbythedirectorwithcommentsbystallonedvdalsohastechnicalcrewcommentaryaswelldvdhasbehindthescenesfeaturettetwodeletedsceneswithintroductionbythedirectorandmoredonotmissthisgreatactionfilmscreenplaybymichealfrancefantasticfourandactorstallonetherockyseriesbasedonapremisebyjohnlongexcellentcinematographybyalexthomsonbscaliendemolitionmanlegendoscarnominatedforbestsoundbestsoundeditingandbestvisualeffectspanavision',1

'afterthesuccessofdiehardanditssequelsitsnosurprisereallythatinthesaglutofdiehardonamoviescashedinonthewrongguywrongplacewrongtimeconceptthatiswhattheydidwithcliffhangerdiehardonamountainjustintimetorescueslystopormymomwillshootstallonescareercliffhangerisonebignitpickersdreamespeciallytothosewhoareexpertatmountainclimbingbasejumpingaviationfacialexpressionsactingskillsallinallitsfullofexcusestodismissthefilmasoneoverblownpileofjunkstalloneevenmanagedtogetoutactedbyahorsehoweverifyouanforgetallthenonsenseitsactuallyaverylovableandundeniablyentertainingrompthatdeliversasplentyofthrillsandunintentionallyplentyoflaughsyouvegottolovejohnlithgowssneeryevilnesshistickeveryboxbandofbaddiesandbestofallthepermanentlyharassedandhaplessturncoatagentrexlinnastravershemayofbeenhenryinportraitofaserialkillerbutmichaelrookerisnoteworthyforacringeworthyperformanceashalheinsistsonconstantlyshriekinginpainfuldisbeliefathiscaptorsthatmanneverhurtanybodyandwhilsthesurelycantbeitreallydoeslooklikeralphwaitesfrankcharacterisgrinningasthegirlplummetstoherdeathmentiontoomustgotoformerlondonsburningactorcraigfairbrassasthebritbadguywhocomesacropperwhilstusinghalasahumanfootballyesyoucanthelpenjoythatbithalneededagoodkickingsoforgetyourbetterjudgementwhocaresifthatcouldneverhappenloweryouractingexpectationsturnupthevolumeandenjoyandifyourelookingforqaulenhestheonewearingthehelicopter',1

'forgetcredibilityyoumustnotexpectcredibilitywithactionmovieswherethesuperherohastoperformanendlessstringofunbelievablefeatsbeingtroddenuponintheprocessbutrecoveringatlightningspeedandtransforminginnocuousgadgetsinlethalweaponsespeciallywhenrennyharlinisdirectingcliffhangerisnoexceptionbutthemoviehasnumerousassetsbreathtakingscenerygorgeouslyphotographedstunningspecialandvisualeffectsthefirstfiveminutesaregrippingandgivethetoneofthefilmexcellentmusicalscorewelcomeattemptsatlevitytorelievesomeofthetensionandasolidcasttwoheroesstallonestarandcowriterhasthelionsshareofthefootagebuttheexcellentmichaelrookermorethanstandshisgroundacharmingheroinjanineturnerandoneofthemostdarstardybunchofvillainseverpricelessjohnlithgowanddeceivinglyfemininecarolinegoodallbutalsorexlinninalongerthanusualpartandwhomakesthemostofitleoncraigfairbrassgoodsolidentertainmentthenifnocredibilityasrogerebertwroteaboutanotherfilmitsthekindofmovieyoucansitbackandenjoyaslongasyoudontmakethemistakeofthinkingtoomuch',1

'theselectionofsylvesterstallonetoperformtheprotagonistbyrennyharliniscommendablesincestalloneisthatsortoftoughandcraggypersonwhohadearlierrenderedtherequisiteaudaciouslyversatileauratothecharactersofrockybalbaoandrambobuttocomparediehardserieswithcliffhangerisafarfetchednotiontheexcellentlycraftedopeningsceneintroducestheaudiencetothethrillsuspenseandintriguewhichisgoingtoengulfthemintheensuingbloodyandperilousencounterwiththeoutlawstheheistandthehighaltitudetransferofhardcashinsuitcasesfromoneplanetotheotherissomethingnotfilmedbeforethebitingcoldofthesnowcappedalpsandtheunfoldingdeceitandtreacheryamongtheantagonistforcesmakesoneshiverwithtrepidationtheforcesofawesomeadventureandruthlessmurderkicksthedramathroughtotheendgoodmoviesarenotmadeeveryyearandpeopledontgetafeastforeyestowatcheverynowandthenapartfromthefilthylanguageparlancewhichendowsbrazenexcitementduringcertainscenesthemoviecanberegardedasonethatisnotgoingtofadeitscaptivatingappealevenwatchingitaftersomanyyears',1

'thismovieisjustgreatitsentertainingfrombeginningtotheendyourealwaysgonnabeattheedgeofyourseatthroughouttheentiremovieinmyopinionthismovieishighlyunderratedbythecriticsslysuitsperfectlyintotheroleofthewelltrainedmountainrescueguygabewalkertogetherwithhimmichaelrookermakesagreatappearanceashaltuckerandthenjohnlithgowoneofthebestperformancesiveseenofhimasavillainandthefactthatofthemovietakesplaceatamountainwithawholelotofbadguysonitmakeswayforalotofactionbrilliantmovie',1

'sinceifirstsawthisinthetheaterithasbeenmyfavoritesincetheniveseenitcountlesstimesandinevergettiredofitthesettinghasalottodowithitthecoloradoiknowwouldbejealousbutthestorylineisoriginalandilikedhowitusedsmalltownmountainfolkastheheroestherehasnotbeenamovieicancomparethistoojohnlithgowplaysasmartvillainbutilovehowheiscompletelyoutofhiselementhehastofollowtuckeraroundandthatswhatkeepsitinterestingthisisanactionmovieatitsbestidontthinkillseeanotherthatissoentertainingyoudontneedroundsfiredtoqualifyasanactionmovieitjusthastokeepyoucaptivatednotshellshocked',1

'tobehonestididntlikethatmuchthismoviewhenisawitforthefirsttimebutiguessthetroubleisthatihaventseenitinatheaterbigmistakebecausethethingtoseeincliffhangeristhesettingsandisthecinematographytrytoseethismovieonthelargesttvpossibleandagreatsoundsystemthemusicisgoodandputsthemovietoahigherlevelandacommercialpotentialthemoreiseeitthemoreilikeititsdefinitelyoneofrennyharlinsbestmoviethisguyknowsaboutactiondiehardthelongkissgoodbyeetcanditsparticularlygoodinthismoviethespecialeffectaregreatandspectacularstallonereallyneededthatmoviegetbackwithsuccessstillgoodtoseehim',1

'inmanhattantheamericanmiddleclassjimblandingscarygrantliveswithhiswifemurielmyrnaloyandtwoteenagedaughtersinafourbedroomandonebathroomonlyleasedapartmentjimworksinanadvertisingagencyraisingusayearandfeelsuncomfortableinhisapartmentduetothelackofspacewhenheseesanadvertisementofahugehouseforsaleinthecountryofconnecticutforanaffordablepricehedriveswithhiswifeandtherealestateagentanddecidestobuytheoldhousewithoutanytechnicaladvicehisbestfriendandlawyerbillcolemelvyndouglassendsanacquaintanceengineertoinspectthehouseandthemantellsthatheshouldputdownthehouseandbuildanotheronejimcheckstheinformationwithotherengineersandallofthemcondemntheplaceandsoonerhefindsthatheboughtamoneypitinsteadofadreamhousemrblandingsbuildshisownhouseisanextremelyfunnycomedywithwittylinesandtopnotchscreenplaycarygrantishilariousintheroleofamanmovedbytheimpulseofaccomplishingwiththeamericandreamofowningahugehousethatfindsthatmadebadchoicewhilelosinghistouchinhisworkandfeelingjealousofhisfriendintomhanksworkedinaveryfunnymovievisiblyinspiredinthisdelightfulclassicthemoneypitmyvoteiseighttitlebrazillarmeutormentohomemytorment',1

'watchingcliffhangermakesmenostalgicfortheearlysatimewhenvirtuallyeverynewactionmoviecouldbedescribedasdiehardinaonacliffhangerisdiehardonamountainandprettygoodforwhatitisbutunlikepassengerandundersiegewhicharedecentdiehardclonesontheirowntermscliffhangerdispenseswiththeenclosedfeelingofmanyactionmoviesandembracesbreathtakinglandscapesthatintheirimmensitythreatentooverwhelmandtrivializetheconflictsofthepeoplefightinganddyingamongthepeaksyearsbeforeothermovieslikeasimpleplanandfargodramatizedcrimeandmurderonsnowboundlocationscliffhangerdirectorrennyharlinrecognizedthevisualimpactofjuxtaposingbrutalviolenceandgrimstrugglestosurviveagainstcoldandindifferentnaturalsurroundingstheopeningsequencehasalreadyreceivedsubstantialpraiseallofwhichitdeservesitsintensityallowsustoforgettheartificeofthecameraandtheactorsandsimplybelievethatwhatweareseeingisactuallyhappeningnotevenharlinsshotofthefallingstuffedanimalwhichispowerfullyeffectivebutstillthreatenstobecometoomuchofajokeandwhichherepeatedindeepblueseaortheridiculousexpressiononralphwaitesfacecandimthesequencespowerthenextimpressivesetpieceisthegunfightandheistaboardthejetaswrittenbystalloneandmichaelfranceanddirectedbyharlintheaudienceisplungedintotheactionbynotinitiallyknowingwhichagentsareinvolvedinthetheftandwhicharenotthebloodydoublecrossesarecompletelyunexpectedasrogereberthasobservedthestuntmanwhomadethemidairtransferbetweentheplanesdeservessomespecialrecognitionlaterduringtheavalanchesequenceoneoftheterroriststhievesappearstobeactuallyfallingasthewallofsnowcarrieshimdownthemountainsofarasiknownoonewaskilledinthemakingofthismovieasmallmiracleconsideringtheextremenatureofsomeofthestuntssoobviouslyadummywasusedfortheshotbuttheshotitselfremainsimpressivebecausewereleftwonderinghowharlinormorelikelyoneofthesecondunitdirectorsknewexactlywheretoplacethecamerailltakeslystalloneasmyactionheroanydayoftheweekbecausehesoneofthefewmoviestarsiveeverseenwhoscompletelyconvincingassomeonewhocanwithstandalotofphysicalandemotionalpainandatthesametimeactuallyfeelsthatpaintheroleofgabewalkerreallycomplementsstallonesactingstrengthsheplaysanoldermorevulnerablekindofactionherogivinganimpressivelylowkeyperformanceasamountainrescuerwhomustredeemhimselfincontrasttomanyoftodayspostmatrixcomicbookinspiredactionheroesstalloneswalkerisanordinarymanwhobecomesaherowithoutanyparanormalorcomputerenhancedabilitiesincliffhangertheheroalmostfreezestodeathandhisclothesstarttoshowbigtearsashebarelyescapesonedangeroussituationafteranotherhewinceswhenheshitandbleedswhenhescutparticularlyinthecavernsequencewhenhetakesarockystylepummelingfromoneofthemaddogvillainsitshouldbenotedthattheutterlydespicablevillainsreallycontributetothemovieseffectivenesswhenifirstsawthismovieasateenageriwasrootingforthegoodguyseverystepofthewayandanticipatingwhenanotherbadguywouldbitethedustorrathertheiceatonepointiactuallycheeredasoneofthemostcoldbloodedcharactersinthemoviedeservedlysufferedaviolentdemiselithgowsbritishaccentisasunconvincingasthemoviesoccasionalmodelplaneormodelhelicopterbuthesfundamentallyagoodactorandoneofthefewwhocanperfectlyrecitesillydialogueinonescenelookingathishostagesstalloneandrookertryingtodecidewhichtaskstogivethemheactuallysaysyoustayyoufetchevenabetteractorsuchasanthonyhopkinsmighthavehadtroublewiththatlineevenifcliffhangeroccasionallytossescredibilityasideitdoessoonlyforthesakeofamoreentertainingshowearlyinthemovieforexamplelithgowopenlysaystooneofhismenretirestallonewhenhecomesdownnorealcriminalmastermindwouldhavemadethismistakeevenunconsciouslyhiscarelessnessallowsrookertoshoutawarninguptoslyontherockfaceandthisprecipitatesagrippingtugofwarbetweenstalloneandthebadguystryingtopullhimdownbytheropetiedtohisleglithgowcouldhavegivenhisorderbyamoresubtlemeansbutthesequencemightnothavebeenasmuchfuntowatchifithadntgivenrookeranopportunitytoopenlydefythearroganceofhiscaptordoneverymuchinthestyleofasaturdaymatineeserialorattimesawesterncliffhangerisbuiltonsuchasolidfoundationthatitsurvivessomeweakelementsthatwouldhaveunderminedalesserfilmbesidesthepainfullyobviousaircraftmodelsmentionedbeforetheweakmomentsincludeacoupleofscenesshotoncheapindoorsetswithreallyfakesnowaswellastwootherscenesinvolvingbatsandwolvesthatseemunnecessaryinanalreadyactionpackednarrativefinallyharlinsdecisiontofilmsomeofthedeathscenesinslowmotionseemspointlesssincethetechniquecontributesnothingtothescenesitsashamethatstalloneisnowtoooldforactionmoviesbecausehischaracterinthismovieseemssocrediblethatinevitablyiwonderwhathewouldbelikeyearslaterbutperhapsitsbestthatcliffhangerstandsonitsownforalltimewithoutasequelthereareenoughtiredandobsoletemoviefranchisesalreadytherewasanunofficialsequelthatcalleditselfverticallimitcomparedtothatclinkercliffhangerbelongsontheimdbstoplistratingverygoodespeciallyconsideringmostofstallonesothermovies',1

'slysbestoutandoutactionfilmitisasuperblyenjoyablemoviewithsomeinterestingcharacterssolidperformancesandrennyharlinsdirectionisstylishlyassuredstalloneisrarelythisinterestinginhisactionfilmsandhecertainlylooksthepartintermsoftheactionscenesthiswasoneofthebestactionfilmsoftheyearandoneofthemostthrillingandenjoyableofthesadefinitegenreclassicasastallonefanthisisoneilookbackonwithfondmemoriesplentyofsuperbactionandslyinprimeactionmanformactionloversappreciatethisfilmbecauseithasallthehallmarksthatmakeagoodacitonfilmthefilmlooksgreatandthereisgreatsupportfromjanineturnermichaelrookerandjohnlithgow',1

'idontthinkilleverunderstandthehateforrennyharlindiehardwascoolandhegavetheworldcliffhangeroneofthemostawesomeactionmovieseverthatsrightyoulittlepunkscliffhangerrulesandweallknowitslyplaysgabewalkeraformerrescueclimberwhoisjustvisitinghisoldtownwhenheisaskedtohelpaformerfriendhaltuckermichaelrookerassistinarescueonamountainpeakwalkerobviouslycamebackataconvenienttimebecausethestrandedpeopleareactuallyasophisticatedteamofthievesledbyericqualenjohnlithgowqualencohavelostawholelotofmoneytheystolefromtheusgovernmentsomewhereintherockymountainsandtheyreallywouldlikeitbackessentiallycliffhangerisanotherdiehardclonejusttradeintheconfinesofnakatomiplazatotheopenmountainrangesoftherockymountainscompletewithscenescreatedtopointouttheweaknessesofourheroandkeephimmortalnaturallythatsetupistotallyrippedtoshredssoonenoughasstallonescharacteravoidsquitealargenumberofbulletswitheaseandslamsfacefirstintoseveralrockfaceswithnoapparentsideeffectsafterallisntthatwhatactionmoviesareallaboutcliffhangerisoneofthemostexcitingactionmoviesaroundashowcaseofgreatscenesandstuntsoneoftheearlystuntsisoneofthebeststuntsiveeverseeninamovieandwhiletherestofthemoviedoesnotgetanybetterthanitdidatthebeginningitmaintainsitsactionawesomenessjohnlithgowsleadvillainisentertainingandonebaddudequitepossiblyoneofthecoolestleadvillainsevercliffhangeriseasilyoneofstallonesbesteffortsdefinitelyrennyharlinsbesteffortandaveryexcitingactionmovie',1

'ericvaletteisobviouslyatalentedfilmmakerandsoarethetwoguyswhowrotethescriptthereforemalfiqueisagreatflickmadewithjustafewbucksbutalsotonsofimaginationwellimabitexaggeratingbutneverthelessimsinceresoifyoulikedarkgorymoviesgoandseethisoneitsreallyworthit',1

'fourprisonersshareasinglecellthedomineeringtransvestitemarcuscloviscornillacmarcussidiotsavantbuddypaquerettedimitrirataudwhowilleatanythinginsightincludingpocketwatchescockroachesandhislittlesisterlassallephilippelaudenbachtheintelligentlibrarianwhomurderedhiswifeandcarrregraldlarochethenewguywhowascaughtupincorporatefraudandisnowfocusedonescapingafterabrickfallsfromthewallofthecellthemendiscoverthehiddenjournalwrittenbyafountainofyouthobsessedserialkillerwhooccupiedthecellinthesisthisjournalthesecrettotheirescapeoristheresomethingmuchmoresinisterbehinditiwasalittlewearyaboutgettingintothisfilmbecausetheonlyotherexperienceihavewithericvalettewasthedreadfulonemissedcallwhichiconsidertobetheworsttheatricallyreleasedfilmiveeverseenhowevermuchofwhatwaswrongwithonemissedcallcouldprobablybeattributedtoklavansawfulscriptbecauseasiremembervalettesdirectionwasnttheworstpartaboutthefilmunlesshechosetoincludethebabyanywaymalfiquewasagoodwaytogetmyrespectbackitsafrenchfilmobviouslysomethingilikeandittakesplaceinprisonwhichismysecondfavouritehorrorsettingafterasylumssothatstwopointsforhimbeforethefilmevenstartsluckilyvalettehadmeoncethefilmendedaswellmalfiqueisaratherdeeprathercomplexrathercompellingstoryofobsessionanddesperationthedesireandneedtobringfantasiestorealitywhileitsnotaterrifyingfilminthetraditionalsensetheoddityofitspowermakesitprettydamnfrighteningtheperiodbetweentheclimaxandconclusionwassomeofthebestfilmiveseeninquitesometimeandiwouldwholeheartedlyrecommendthistoanyonewhoislookingforadecentpsychologicalthrillerwithsomeprettycoolgorefinalverdictquiteabitofrespectearnedbackbyvalettenoteparamountpickeduptherightstomakeanamericanremakesurprisesurpriseitsdueoutinimnotsurewhytobehonestasthisdoesntseemlikesomethingthatwouldbeabigmoneymakerhereinthestatesbutivebeensurprisedbeforevivelafranceap',1

'aprisoncellfourprisonerscarrereayoungcompanydirectoraccusedoffraudyearoldtranssexualintheprocessofhistransformationdaisyayearoldmentallychallengedidiotsavantandlassalleayearoldintellectualwhomurderedhiswifebehindastoneslabinthecellmysteriouslypulledloosetheydiscoveredabookthediaryofaformerprisonerdanverswhooccupiedthecellatthebeginningofthecenturythediarycontainsmagicformulasthatsupposedlyenableprisonerstoescapemalefiqueisoneofthecreepiestandmostintelligenthorrorfilmsihaveseenthisyearthefilmhasagrimyshadowyfeelinfluencedbytheworksofhplovecraftwhichmakesforaverycreepyandunsettlingatmospherethereisafairamountofgoreinvolvedwithsomeimaginativeandbrutaldeathscenesandthecharactersoffourprisonersaresurprisinglywelldevelopeditsashamethatericvalettemadetrulyhorribleremakeofonemissedcallafterhisstunningdebutoutof',1

'nowiknowfrenchinmatesareunlikelytohavereadlovecraftandthatprovesmypointthathiswritingsshouldbetaughtinschoolmaybeasaseparatesubjectbuthowdidtheythinksomethingthatsoundslikeftagnyogsotothcouldpossiblyleadtoanygoodthemovietakesplaceinaprisonwherefourveryunlikelycellmatesstumbleuponamagicalbookthatmayifreadrightgetthemoutasprisonsgothecellwastotallyunrealisticsothatmadeithardformetogetintotheatmosphereofthingsitalsomovesratherslowlywhichmayborepeoplebutotherthanthatthisistopnotchhorrorfeelingmixingsartreshellisotherpeoplewithalovecraftbarkertypeofstoryanddoingrathersuccessfullybottomlinetakethetimetowatchthisthatmeansnotdoingitwhenyouareabouttogotoworkortosleeporwhiledoingsomethingelsethisisamoviethatworksbestifyouareimmersedintoitlessonstobelearnedyogisbadalmostasbadasfrenchwomen',1
